customer_id,age,gender,tenure_months,contract_type,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,num_support_calls,payment_method,churn
CUST_04205,35,Female,24,Two Year,DSL,No,Yes,Yes,98.21,2278.46,1,Electronic Check,0
CUST_04206,52,Male,72,Month-to-Month,Fiber Optic,No,No,No,39.15,2854.28,3,Mailed Check,1
CUST_04207,18,Male,43,Month-to-Month,No,No,No,No,59.8,2592.03,1,Bank Transfer,0
CUST_04208,32,Female,13,Two Year,Fiber Optic,No,No,Yes,97.44,1349.49,2,Mailed Check,0
CUST_04209,28,Male,24,One Year,DSL,Yes,No,No,40.67,965.09,2,Electronic Check,0
CUST_04210,41,Male,4,Two Year,Fiber Optic,Yes,No,No,42.2,237.65,2,Bank Transfer,0
CUST_04211,36,Male,19,Month-to-Month,Fiber Optic,Yes,No,No,87.02,1651.11,1,Credit Card,0
CUST_04212,56,Male,72,Month-to-Month,Fiber Optic,Yes,No,No,22.28,1611.3,0,Electronic Check,0
CUST_04213,18,Female,17,Two Year,No,No,No,No,84.82,1455.97,4,Credit Card,0
CUST_04214,45,Male,63,Month-to-Month,Fiber Optic,Yes,No,No,50.31,3274.25,2,Electronic Check,1
CUST_04215,53,Female,12,Two Year,DSL,No,Yes,No,77.3,865.63,1,Mailed Check,0
CUST_04216,72,Male,72,Two Year,Fiber Optic,Yes,No,No,28.38,2067.97,4,Electronic Check,0
CUST_04217,37,Female,20,One Year,Fiber Optic,No,No,Yes,100.55,2013.16,1,Bank Transfer,0
CUST_04218,49,Female,1,Month-to-Month,DSL,No,No,No,28.48,27.06,2,Electronic Check,0
CUST_04219,18,Male,21,One Year,DSL,No,No,Yes,86.75,1850.87,0,Bank Transfer,1
CUST_04220,18,Female,7,Two Year,No,No,Yes,Yes,29.74,263.45,0,Credit Card,0
CUST_04221,57,Female,1,Month-to-Month,Fiber Optic,No,Yes,Yes,119.25,145.83,0,Bank Transfer,0
CUST_04222,44,Female,41,Month-to-Month,DSL,Yes,No,No,62.86,2638.96,4,Credit Card,0
CUST_04223,62,Female,7,Month-to-Month,DSL,No,No,Yes,123.53,852.13,2,Mailed Check,0
CUST_04224,24,Female,38,Month-to-Month,Fiber Optic,No,No,No,40.43,1534.04,3,Electronic Check,1
CUST_04225,52,Male,8,Two Year,Fiber Optic,Yes,No,No,51.72,363.72,4,Electronic Check,0
CUST_04226,73,Female,5,Two Year,DSL,No,No,No,101.32,605.75,2,Electronic Check,0
CUST_04227,51,Female,72,Two Year,Fiber Optic,Yes,No,Yes,22.21,1590.08,3,Mailed Check,0
CUST_04228,49,Male,10,One Year,DSL,No,No,No,44.02,425.36,1,Bank Transfer,0
CUST_04229,45,Male,22,One Year,DSL,Yes,Yes,Yes,79.85,1787.08,1,Mailed Check,0
CUST_04230,21,Female,22,Month-to-Month,Fiber Optic,Yes,No,Yes,34.44,812.96,3,Bank Transfer,0
CUST_04231,65,Male,19,One Year,DSL,No,No,No,80.65,1497.83,6,Electronic Check,0
CUST_04232,35,Male,59,One Year,No,No,Yes,Yes,70.11,4195.95,2,Electronic Check,0
CUST_04233,52,Male,26,Two Year,DSL,No,No,No,20.0,504.83,5,Mailed Check,0
CUST_04234,21,Male,12,Two Year,Fiber Optic,Yes,No,No,94.03,1199.93,2,Mailed Check,0
CUST_04235,27,Male,47,Two Year,DSL,No,Yes,Yes,27.13,1247.92,3,Credit Card,0
CUST_04236,66,Male,4,Two Year,DSL,No,No,No,88.14,389.33,3,Electronic Check,0
CUST_04237,39,Female,18,Two Year,Fiber Optic,No,No,Yes,68.85,1241.51,1,Bank Transfer,0
CUST_04238,66,Female,72,Month-to-Month,Fiber Optic,No,Yes,Yes,51.35,3640.85,2,Credit Card,0
CUST_04239,43,Male,23,Two Year,Fiber Optic,No,No,No,31.84,661.47,3,Electronic Check,0
CUST_04240,18,Male,40,One Year,Fiber Optic,Yes,No,Yes,74.88,2957.98,2,Credit Card,0
CUST_04241,58,Female,25,Month-to-Month,Fiber Optic,No,Yes,No,38.82,1020.23,1,Electronic Check,0
CUST_04242,36,Male,43,Month-to-Month,Fiber Optic,Yes,Yes,Yes,101.24,4256.1,0,Credit Card,0
CUST_04243,55,Female,69,One Year,Fiber Optic,No,No,No,102.33,7077.71,2,Electronic Check,0
CUST_04244,45,Male,7,Month-to-Month,Fiber Optic,Yes,No,No,114.26,812.17,2,Bank Transfer,0
CUST_04245,21,Female,4,Month-to-Month,Fiber Optic,No,No,No,73.43,209.59,2,Bank Transfer,0
CUST_04246,47,Female,15,One Year,No,Yes,Yes,No,52.87,753.22,6,Electronic Check,0
CUST_04247,77,Male,29,Two Year,DSL,No,Yes,No,56.09,1586.76,1,Electronic Check,0
CUST_04248,52,Male,6,Two Year,Fiber Optic,Yes,Yes,No,53.9,326.02,2,Electronic Check,0
CUST_04249,44,Male,1,Month-to-Month,DSL,No,No,Yes,72.44,145.76,4,Electronic Check,1
CUST_04250,61,Male,10,Month-to-Month,DSL,Yes,No,No,78.1,834.73,2,Mailed Check,0
CUST_04251,48,Female,72,Month-to-Month,Fiber Optic,No,No,No,101.95,7322.16,2,Credit Card,0
CUST_04252,48,Male,28,Month-to-Month,No,No,No,No,65.6,1795.43,1,Electronic Check,0
CUST_04253,28,Female,12,Month-to-Month,Fiber Optic,No,No,No,22.9,196.92,4,Electronic Check,1
CUST_04254,48,Male,5,Two Year,Fiber Optic,Yes,No,No,52.78,244.96,1,Electronic Check,0
CUST_04255,60,Female,10,One Year,DSL,Yes,Yes,No,111.68,1071.82,0,Electronic Check,0
CUST_04256,32,Male,4,Month-to-Month,Fiber Optic,No,Yes,No,20.0,78.19,3,Credit Card,1
CUST_04257,66,Male,2,Month-to-Month,No,Yes,Yes,No,87.17,174.44,2,Electronic Check,0
CUST_04258,43,Female,56,One Year,DSL,Yes,Yes,No,53.28,2960.06,0,Mailed Check,0
CUST_04259,31,Male,72,One Year,DSL,No,No,Yes,38.5,2748.98,2,Electronic Check,0
CUST_04260,59,Male,4,Month-to-Month,Fiber Optic,Yes,No,No,76.87,272.78,4,Electronic Check,1
CUST_04261,40,Male,1,Two Year,Fiber Optic,Yes,No,No,111.83,86.2,1,Electronic Check,0
CUST_04262,56,Male,9,Month-to-Month,Fiber Optic,No,No,No,75.21,748.72,1,Electronic Check,0
CUST_04263,40,Male,14,Month-to-Month,Fiber Optic,No,Yes,No,57.12,825.62,0,Electronic Check,0
CUST_04264,44,Female,5,Month-to-Month,Fiber Optic,Yes,Yes,No,26.12,157.16,2,Bank Transfer,0
CUST_04265,52,Male,8,One Year,DSL,No,No,Yes,62.03,546.87,1,Mailed Check,0
CUST_04266,49,Female,5,Month-to-Month,Fiber Optic,No,No,Yes,25.04,171.35,2,Mailed Check,1
CUST_04267,18,Male,35,Month-to-Month,DSL,No,No,Yes,55.7,2020.82,3,Electronic Check,0
CUST_04268,28,Male,29,Month-to-Month,DSL,Yes,No,Yes,63.11,1859.56,4,Electronic Check,0
CUST_04269,58,Female,24,One Year,Fiber Optic,No,No,No,20.0,490.26,4,Electronic Check,0
CUST_04270,43,Female,11,Month-to-Month,No,No,Yes,No,106.65,1143.61,5,Electronic Check,0
CUST_04271,37,Female,57,Month-to-Month,Fiber Optic,No,No,Yes,27.84,1545.92,3,Electronic Check,0
CUST_04272,24,Female,72,Month-to-Month,Fiber Optic,Yes,Yes,Yes,59.42,4322.44,0,Credit Card,0
CUST_04273,28,Female,4,Month-to-Month,DSL,Yes,No,Yes,81.01,318.51,2,Electronic Check,0
CUST_04274,18,Male,6,One Year,DSL,No,No,Yes,104.26,557.54,2,Electronic Check,0
CUST_04275,43,Female,17,Month-to-Month,DSL,No,Yes,No,41.24,596.35,1,Bank Transfer,0
CUST_04276,36,Female,2,Month-to-Month,No,No,No,Yes,20.0,147.38,2,Mailed Check,1
CUST_04277,30,Male,13,One Year,No,No,No,Yes,97.36,1216.38,4,Bank Transfer,1
CUST_04278,43,Male,20,Month-to-Month,No,No,No,No,27.52,515.99,3,Electronic Check,0
CUST_04279,50,Female,17,Month-to-Month,DSL,No,Yes,Yes,75.78,1349.72,0,Mailed Check,1
CUST_04280,76,Female,9,Month-to-Month,Fiber Optic,Yes,Yes,No,77.65,638.4,2,Bank Transfer,0
CUST_04281,22,Female,18,Two Year,Fiber Optic,No,No,No,20.0,386.57,0,Electronic Check,0
CUST_04282,62,Male,72,One Year,Fiber Optic,No,Yes,Yes,20.0,1531.1,1,Credit Card,0
CUST_04283,59,Female,5,Two Year,Fiber Optic,No,No,No,51.18,361.57,1,Bank Transfer,0
CUST_04284,33,Male,25,Two Year,Fiber Optic,No,No,No,20.0,477.63,1,Bank Transfer,0
CUST_04285,48,Male,1,Two Year,DSL,No,No,Yes,24.86,24.26,0,Mailed Check,0
CUST_04286,38,Male,1,One Year,DSL,No,Yes,Yes,68.69,48.87,1,Credit Card,1
CUST_04287,47,Male,19,One Year,DSL,Yes,No,No,62.35,1183.67,0,Mailed Check,0
CUST_04288,67,Female,2,Month-to-Month,DSL,No,Yes,No,74.08,213.07,3,Credit Card,0
CUST_04289,54,Male,1,Month-to-Month,DSL,No,No,No,78.48,8.51,0,Electronic Check,0
CUST_04290,52,Male,4,One Year,DSL,Yes,No,Yes,20.0,112.4,1,Credit Card,1
CUST_04291,38,Female,19,Two Year,DSL,No,No,Yes,26.45,492.86,1,Bank Transfer,0
CUST_04292,22,Male,29,Month-to-Month,Fiber Optic,Yes,No,No,87.84,2615.81,5,Bank Transfer,0
CUST_04293,41,Female,5,One Year,No,No,No,No,110.73,619.42,6,Electronic Check,0
CUST_04294,63,Male,26,Month-to-Month,No,No,Yes,No,35.98,915.07,2,Electronic Check,1
CUST_04295,22,Female,4,Month-to-Month,DSL,No,No,Yes,72.77,285.53,1,Credit Card,1
CUST_04296,29,Male,22,Month-to-Month,DSL,No,Yes,No,89.21,2007.31,3,Electronic Check,0
CUST_04297,46,Male,12,One Year,DSL,No,No,No,72.13,914.69,4,Bank Transfer,0
CUST_04298,30,Female,25,Month-to-Month,No,No,Yes,No,57.54,1314.8,2,Credit Card,0
CUST_04299,33,Male,72,One Year,Fiber Optic,Yes,No,Yes,45.78,3340.67,2,Electronic Check,0
CUST_04300,38,Male,66,Two Year,DSL,No,No,No,124.56,8303.16,1,Mailed Check,0
CUST_04301,24,Female,1,Two Year,No,Yes,No,No,67.89,80.67,2,Electronic Check,0
CUST_04302,30,Male,51,Month-to-Month,DSL,Yes,No,Yes,76.67,3957.59,3,Electronic Check,1
CUST_04303,55,Male,1,Two Year,No,Yes,No,No,74.73,138.67,1,Bank Transfer,0
CUST_04304,25,Female,72,Month-to-Month,DSL,Yes,No,No,40.63,2936.26,1,Electronic Check,0
CUST_04305,21,Female,7,Month-to-Month,DSL,No,Yes,Yes,66.52,506.38,0,Mailed Check,1
CUST_04306,35,Female,11,One Year,Fiber Optic,No,No,No,55.33,609.29,0,Credit Card,0
CUST_04307,55,Female,2,Month-to-Month,No,Yes,No,Yes,54.8,106.98,0,Electronic Check,1
CUST_04308,42,Female,2,Month-to-Month,No,No,No,No,74.51,115.94,0,Credit Card,0
CUST_04309,38,Male,31,Month-to-Month,Fiber Optic,Yes,Yes,No,37.53,1172.1,1,Electronic Check,0
CUST_04310,45,Female,69,One Year,DSL,No,Yes,No,28.86,2085.43,1,Electronic Check,0
CUST_04311,18,Male,22,Month-to-Month,Fiber Optic,No,No,No,80.08,1716.67,0,Electronic Check,1
CUST_04312,52,Female,30,One Year,No,Yes,Yes,No,49.05,1502.39,4,Electronic Check,0
CUST_04313,50,Male,34,One Year,Fiber Optic,No,No,No,54.65,1874.13,3,Bank Transfer,0
CUST_04314,38,Male,7,One Year,Fiber Optic,No,Yes,No,20.0,213.74,2,Mailed Check,0
CUST_04315,60,Female,1,Two Year,Fiber Optic,No,Yes,Yes,93.89,177.04,2,Bank Transfer,1
CUST_04316,28,Male,1,Month-to-Month,Fiber Optic,Yes,Yes,Yes,80.72,34.51,3,Electronic Check,0
CUST_04317,61,Male,10,Month-to-Month,Fiber Optic,No,No,No,86.24,833.71,4,Bank Transfer,0
CUST_04318,47,Female,6,Month-to-Month,Fiber Optic,No,No,Yes,76.62,433.74,3,Electronic Check,0
CUST_04319,39,Female,1,Month-to-Month,No,Yes,No,No,20.0,-4.21,3,Bank Transfer,0
CUST_04320,44,Female,4,One Year,Fiber Optic,Yes,No,No,71.87,267.56,3,Electronic Check,0
CUST_04321,43,Female,3,Month-to-Month,Fiber Optic,No,No,Yes,46.73,157.53,3,Mailed Check,1
CUST_04322,63,Male,59,Month-to-Month,DSL,Yes,No,Yes,36.11,2088.17,2,Bank Transfer,0
CUST_04323,28,Male,3,One Year,DSL,Yes,No,No,80.0,204.46,3,Credit Card,0
CUST_04324,33,Male,18,One Year,No,No,No,No,114.76,2026.07,3,Credit Card,0
CUST_04325,60,Male,21,One Year,DSL,No,No,Yes,109.8,2330.44,2,Mailed Check,0
CUST_04326,36,Male,18,Two Year,No,Yes,No,No,83.66,1502.77,1,Credit Card,0
CUST_04327,58,Male,2,One Year,Fiber Optic,Yes,No,No,64.09,116.12,3,Mailed Check,0
CUST_04328,70,Female,9,One Year,Fiber Optic,No,No,No,58.53,484.71,2,Mailed Check,0
CUST_04329,38,Male,1,Month-to-Month,No,Yes,Yes,No,37.86,-42.34,0,Bank Transfer,0
CUST_04330,55,Male,12,Two Year,Fiber Optic,No,Yes,Yes,56.91,764.47,2,Credit Card,0
CUST_04331,27,Male,5,One Year,No,No,No,No,92.26,446.84,5,Bank Transfer,0
CUST_04332,56,Female,19,Month-to-Month,DSL,No,No,Yes,119.69,2409.71,2,Credit Card,0
CUST_04333,47,Female,28,Month-to-Month,Fiber Optic,Yes,Yes,Yes,40.51,1172.8,3,Electronic Check,0
CUST_04334,52,Female,18,One Year,Fiber Optic,No,No,Yes,20.0,451.46,3,Credit Card,0
CUST_04335,35,Female,13,Two Year,DSL,Yes,No,Yes,49.07,687.63,1,Electronic Check,0
CUST_04336,20,Male,11,Month-to-Month,Fiber Optic,No,No,No,92.12,1021.23,1,Mailed Check,0
CUST_04337,52,Male,44,Month-to-Month,Fiber Optic,No,Yes,Yes,127.17,5565.52,0,Bank Transfer,1
CUST_04338,18,Male,5,Two Year,No,Yes,No,No,104.3,472.66,1,Credit Card,0
CUST_04339,40,Female,31,Two Year,DSL,No,Yes,No,103.56,3266.3,1,Electronic Check,0
CUST_04340,59,Male,34,Month-to-Month,Fiber Optic,No,No,No,39.51,1356.7,2,Credit Card,0
CUST_04341,47,Male,13,Month-to-Month,DSL,Yes,Yes,No,40.36,555.48,3,Electronic Check,0
CUST_04342,74,Male,8,One Year,Fiber Optic,Yes,No,No,25.29,243.02,2,Electronic Check,0
CUST_04343,60,Female,15,Month-to-Month,Fiber Optic,Yes,Yes,Yes,45.04,693.33,3,Credit Card,0
CUST_04344,35,Female,2,Two Year,Fiber Optic,No,Yes,No,92.42,161.25,4,Credit Card,0
CUST_04345,45,Female,1,Month-to-Month,Fiber Optic,No,Yes,Yes,113.73,164.37,4,Bank Transfer,0
CUST_04346,44,Male,2,Month-to-Month,DSL,No,Yes,No,75.37,140.82,2,Credit Card,0
CUST_04347,21,Male,4,Month-to-Month,DSL,Yes,No,Yes,57.35,233.91,0,Electronic Check,0
CUST_04348,30,Male,16,Month-to-Month,DSL,Yes,Yes,No,33.0,563.84,5,Electronic Check,1
CUST_04349,36,Male,45,Month-to-Month,Fiber Optic,No,No,Yes,61.62,2770.16,4,Credit Card,1
CUST_04350,18,Female,6,Month-to-Month,No,No,No,Yes,71.09,335.67,1,Bank Transfer,1
CUST_04351,45,Male,65,One Year,DSL,No,No,No,21.11,1424.04,2,Credit Card,0
CUST_04352,41,Female,72,Month-to-Month,DSL,No,Yes,No,92.64,6733.13,0,Credit Card,0
CUST_04353,19,Male,72,Two Year,Fiber Optic,No,No,Yes,52.28,3672.79,2,Bank Transfer,0
CUST_04354,51,Female,43,Month-to-Month,Fiber Optic,Yes,Yes,No,90.84,3854.06,1,Bank Transfer,0
CUST_04355,55,Male,10,One Year,DSL,No,No,Yes,64.67,747.92,4,Electronic Check,1
CUST_04356,48,Male,1,Month-to-Month,DSL,No,No,No,73.92,85.52,2,Electronic Check,0
CUST_04357,40,Female,20,Month-to-Month,DSL,Yes,No,No,43.94,879.01,3,Bank Transfer,1
CUST_04358,53,Female,19,One Year,DSL,No,No,Yes,54.66,1017.25,1,Credit Card,0
CUST_04359,55,Male,45,One Year,DSL,Yes,No,No,84.26,3740.22,2,Mailed Check,0
CUST_04360,49,Male,72,One Year,DSL,No,Yes,Yes,61.06,4386.24,3,Electronic Check,0
CUST_04361,32,Male,17,One Year,Fiber Optic,No,Yes,Yes,31.85,590.18,2,Electronic Check,0
CUST_04362,49,Female,10,One Year,Fiber Optic,No,No,No,68.35,682.69,2,Electronic Check,1
CUST_04363,62,Male,4,Month-to-Month,DSL,No,No,No,76.57,336.8,4,Bank Transfer,0
CUST_04364,36,Female,1,Two Year,Fiber Optic,No,No,No,106.19,194.47,0,Bank Transfer,1
CUST_04365,76,Male,17,One Year,Fiber Optic,No,Yes,Yes,99.58,1663.78,1,Mailed Check,0
CUST_04366,37,Male,19,Two Year,No,Yes,No,No,63.06,1213.3,0,Mailed Check,0
CUST_04367,45,Male,41,Two Year,DSL,No,No,No,48.58,2042.0,6,Electronic Check,0
CUST_04368,34,Male,16,Month-to-Month,Fiber Optic,Yes,Yes,No,58.15,883.77,1,Credit Card,0
CUST_04369,48,Female,59,Month-to-Month,Fiber Optic,No,Yes,Yes,49.29,2916.89,1,Electronic Check,0
CUST_04370,18,Female,23,One Year,DSL,Yes,No,No,80.18,1937.87,0,Bank Transfer,0
CUST_04371,36,Male,44,One Year,No,Yes,No,No,96.25,4217.99,0,Electronic Check,0
CUST_04372,28,Male,3,One Year,Fiber Optic,Yes,No,No,102.2,360.0,3,Electronic Check,0
CUST_04373,47,Male,46,One Year,Fiber Optic,No,No,Yes,52.63,2414.1,3,Electronic Check,0
CUST_04374,59,Female,26,Month-to-Month,DSL,No,Yes,No,49.64,1380.6,3,Credit Card,0
CUST_04375,54,Male,4,Month-to-Month,DSL,Yes,No,No,52.39,127.28,2,Electronic Check,1
CUST_04376,18,Female,5,Month-to-Month,Fiber Optic,Yes,No,No,20.0,103.25,2,Electronic Check,0
CUST_04377,75,Female,62,One Year,DSL,No,No,No,28.92,1718.83,2,Electronic Check,0
CUST_04378,49,Female,1,One Year,Fiber Optic,Yes,No,Yes,63.96,28.92,4,Credit Card,0
CUST_04379,33,Female,14,Month-to-Month,DSL,No,No,Yes,76.38,1033.95,1,Electronic Check,1
CUST_04380,47,Male,9,One Year,Fiber Optic,Yes,No,No,79.74,704.27,1,Mailed Check,0
CUST_04381,47,Male,26,Month-to-Month,Fiber Optic,No,Yes,Yes,41.59,1021.8,0,Electronic Check,0
CUST_04382,34,Female,43,Month-to-Month,DSL,Yes,No,No,50.27,2157.88,3,Credit Card,0
CUST_04383,47,Male,10,One Year,Fiber Optic,No,No,No,56.91,592.17,3,Credit Card,0
CUST_04384,35,Male,13,Month-to-Month,Fiber Optic,No,Yes,Yes,53.57,619.77,1,Mailed Check,0
CUST_04385,38,Male,72,One Year,DSL,Yes,No,No,85.64,6134.37,2,Bank Transfer,0
CUST_04386,34,Female,36,Two Year,DSL,No,Yes,No,25.75,1054.22,2,Electronic Check,1
CUST_04387,23,Male,54,Two Year,DSL,No,Yes,No,30.52,1664.6,0,Electronic Check,0
CUST_04388,47,Male,13,Month-to-Month,DSL,Yes,No,No,56.05,637.72,0,Bank Transfer,0
CUST_04389,53,Male,6,Month-to-Month,No,No,No,Yes,24.03,74.17,1,Electronic Check,1
CUST_04390,52,Male,12,One Year,Fiber Optic,No,No,No,20.0,251.3,1,Electronic Check,0
CUST_04391,57,Male,30,One Year,DSL,No,No,No,20.2,610.9,2,Credit Card,0
CUST_04392,49,Male,2,One Year,DSL,Yes,No,No,57.72,86.06,1,Electronic Check,0
CUST_04393,37,Male,7,Month-to-Month,DSL,Yes,Yes,Yes,83.92,697.08,4,Electronic Check,1
CUST_04394,57,Male,1,Month-to-Month,Fiber Optic,Yes,Yes,Yes,84.54,215.48,1,Bank Transfer,0
CUST_04395,24,Male,13,One Year,DSL,No,No,No,112.64,1451.07,3,Electronic Check,1
CUST_04396,31,Male,42,One Year,Fiber Optic,No,No,Yes,68.05,2901.75,3,Mailed Check,0
CUST_04397,30,Female,1,Month-to-Month,DSL,No,No,No,72.09,118.24,2,Electronic Check,1
CUST_04398,61,Male,26,Month-to-Month,No,No,No,Yes,57.49,1547.48,2,Electronic Check,1
CUST_04399,59,Female,64,One Year,DSL,Yes,No,Yes,58.95,3740.49,1,Mailed Check,0
CUST_04400,52,Male,6,Month-to-Month,Fiber Optic,No,No,Yes,127.42,861.47,1,Electronic Check,0
CUST_04401,61,Female,28,Month-to-Month,Fiber Optic,Yes,Yes,Yes,72.84,2036.11,5,Mailed Check,0
CUST_04402,31,Female,72,Month-to-Month,Fiber Optic,No,No,No,75.45,5453.37,5,Credit Card,1
CUST_04403,50,Male,72,Month-to-Month,Fiber Optic,No,No,No,30.65,2206.66,1,Mailed Check,0
CUST_04404,43,Female,6,One Year,Fiber Optic,No,No,Yes,77.31,456.89,3,Bank Transfer,0
CUST_04405,57,Female,2,Month-to-Month,Fiber Optic,Yes,Yes,Yes,84.75,183.42,2,Electronic Check,1
CUST_04406,43,Female,3,Month-to-Month,Fiber Optic,No,Yes,Yes,98.31,235.63,3,Credit Card,1
CUST_04407,39,Male,29,Month-to-Month,No,No,Yes,Yes,83.9,2334.62,0,Credit Card,0
CUST_04408,53,Female,31,Month-to-Month,Fiber Optic,No,Yes,No,61.2,1886.46,3,Mailed Check,0
CUST_04409,58,Female,26,One Year,No,No,No,No,59.92,1513.83,1,Electronic Check,1
CUST_04410,34,Male,9,Month-to-Month,DSL,Yes,No,No,62.84,592.91,4,Mailed Check,0
CUST_04411,44,Female,4,One Year,Fiber Optic,No,No,No,68.22,294.55,1,Electronic Check,0
CUST_04412,29,Female,20,Month-to-Month,No,No,No,No,103.03,2061.26,0,Credit Card,1
CUST_04413,18,Female,15,Month-to-Month,DSL,Yes,No,No,97.18,1531.77,1,Mailed Check,1
CUST_04414,48,Male,31,Month-to-Month,No,Yes,Yes,No,87.59,2714.9,3,Mailed Check,0
CUST_04415,54,Female,13,Month-to-Month,DSL,No,Yes,No,125.88,1563.48,1,Electronic Check,0
CUST_04416,48,Male,9,One Year,No,No,Yes,No,20.0,168.82,1,Electronic Check,0
CUST_04417,18,Female,8,Month-to-Month,Fiber Optic,Yes,No,Yes,51.2,468.13,1,Bank Transfer,0
CUST_04418,39,Female,5,Two Year,DSL,Yes,No,No,64.66,229.1,3,Mailed Check,0
CUST_04419,18,Female,7,Month-to-Month,No,Yes,No,No,44.83,309.13,2,Electronic Check,0
CUST_04420,65,Female,2,Month-to-Month,DSL,No,No,No,37.11,102.99,3,Electronic Check,1
CUST_04421,28,Male,10,Month-to-Month,DSL,No,No,Yes,20.0,332.61,2,Electronic Check,1
CUST_04422,63,Female,1,One Year,DSL,No,No,No,55.66,116.07,3,Electronic Check,1
CUST_04423,59,Male,4,Month-to-Month,Fiber Optic,Yes,No,No,91.82,373.91,2,Credit Card,0
CUST_04424,31,Female,32,Month-to-Month,No,No,Yes,Yes,88.22,2849.02,3,Bank Transfer,0
CUST_04425,28,Male,9,Month-to-Month,DSL,Yes,No,No,42.44,287.04,1,Credit Card,0
CUST_04426,50,Female,26,Month-to-Month,Fiber Optic,No,Yes,No,71.61,1809.31,3,Mailed Check,0
CUST_04427,32,Female,30,Two Year,DSL,Yes,No,Yes,105.73,3204.39,3,Credit Card,0
CUST_04428,46,Male,20,One Year,Fiber Optic,No,No,No,20.0,408.06,2,Electronic Check,0
CUST_04429,37,Male,72,One Year,DSL,No,No,Yes,60.23,4351.35,0,Mailed Check,0
CUST_04430,18,Male,1,One Year,DSL,No,No,No,73.59,75.3,1,Electronic Check,0
CUST_04431,18,Male,32,One Year,DSL,Yes,No,No,65.3,2089.36,0,Bank Transfer,0
CUST_04432,48,Female,72,Month-to-Month,Fiber Optic,No,Yes,No,90.52,6522.51,2,Mailed Check,0
CUST_04433,36,Male,47,One Year,No,No,Yes,No,20.07,890.26,3,Mailed Check,0
CUST_04434,36,Male,4,Month-to-Month,Fiber Optic,Yes,No,No,34.83,127.86,0,Credit Card,1
CUST_04435,55,Male,9,Month-to-Month,DSL,Yes,Yes,No,85.46,706.95,1,Bank Transfer,0
CUST_04436,62,Female,4,One Year,Fiber Optic,No,No,Yes,20.0,49.02,2,Credit Card,0
CUST_04437,40,Female,22,One Year,Fiber Optic,Yes,No,No,89.35,2025.56,1,Mailed Check,0
CUST_04438,39,Female,29,One Year,DSL,No,No,Yes,78.49,2267.3,4,Mailed Check,0
CUST_04439,52,Female,9,One Year,DSL,Yes,No,Yes,87.26,815.11,4,Bank Transfer,0
CUST_04440,24,Male,18,Month-to-Month,DSL,No,No,No,50.92,922.35,3,Mailed Check,0
CUST_04441,48,Female,28,Month-to-Month,Fiber Optic,No,No,No,80.3,2229.02,2,Mailed Check,0
CUST_04442,53,Male,13,Month-to-Month,Fiber Optic,Yes,No,No,29.83,337.38,1,Electronic Check,0
CUST_04443,55,Female,46,One Year,Fiber Optic,No,Yes,Yes,52.56,2397.98,3,Credit Card,0
CUST_04444,18,Male,35,Two Year,DSL,No,No,Yes,66.09,2322.31,2,Mailed Check,0
CUST_04445,33,Male,1,Month-to-Month,DSL,Yes,No,No,38.04,67.05,2,Bank Transfer,0
CUST_04446,31,Male,23,Month-to-Month,No,No,No,Yes,71.54,1651.61,6,Electronic Check,0
CUST_04447,46,Male,6,Month-to-Month,DSL,No,No,Yes,30.67,216.52,2,Electronic Check,1
CUST_04448,52,Male,19,Two Year,No,Yes,Yes,No,73.06,1312.12,1,Electronic Check,0
CUST_04449,67,Female,72,One Year,Fiber Optic,No,No,No,117.26,8485.73,1,Mailed Check,0
CUST_04450,37,Male,50,Month-to-Month,DSL,No,No,Yes,27.3,1308.59,1,Electronic Check,1
CUST_04451,37,Male,12,Two Year,Fiber Optic,Yes,Yes,Yes,64.32,821.05,1,Credit Card,0
CUST_04452,62,Male,8,Two Year,No,No,Yes,No,20.0,185.12,1,Credit Card,0
CUST_04453,49,Male,6,Month-to-Month,Fiber Optic,No,Yes,No,40.01,146.56,1,Bank Transfer,1
CUST_04454,64,Female,18,Two Year,No,No,No,Yes,86.06,1585.9,0,Electronic Check,0
CUST_04455,49,Female,2,Month-to-Month,DSL,Yes,No,No,52.08,153.92,4,Electronic Check,1
CUST_04456,27,Male,19,Month-to-Month,Fiber Optic,No,No,Yes,87.27,1721.07,2,Bank Transfer,0
CUST_04457,25,Male,1,Month-to-Month,No,No,No,No,75.68,37.25,0,Electronic Check,1
CUST_04458,21,Male,9,Two Year,No,No,No,Yes,63.06,576.55,2,Bank Transfer,0
CUST_04459,54,Male,5,One Year,Fiber Optic,Yes,No,No,34.12,205.31,0,Credit Card,0
CUST_04460,62,Female,72,Month-to-Month,Fiber Optic,Yes,Yes,No,85.56,6197.47,0,Mailed Check,0
CUST_04461,72,Female,31,Two Year,DSL,No,Yes,No,74.12,2318.32,1,Bank Transfer,0
CUST_04462,57,Male,10,Month-to-Month,DSL,Yes,No,No,20.0,178.67,3,Credit Card,0
CUST_04463,62,Male,2,One Year,DSL,No,No,No,36.06,121.53,5,Electronic Check,1
CUST_04464,36,Male,17,One Year,DSL,No,Yes,No,20.0,389.69,5,Bank Transfer,0
CUST_04465,27,Male,5,Month-to-Month,DSL,No,Yes,Yes,24.03,112.44,4,Bank Transfer,0
