transaction_id,product,quantity
T008159,Bread,3
T008159,Coffee,2
T008159,Orange Juice,4
T008159,Onions,1
T008159,Milk,1
T008159,Butter,4
T008159,Eggs,2
T008160,Coffee,1
T008160,Milk,1
T008160,Tomatoes,4
T008160,Flour,1
T008160,Cheese,1
T008161,Rice,2
T008161,Bread,4
T008161,Pasta,1
T008161,Yogurt,2
T008161,Butter,2
T008161,Beef,2
T008161,Eggs,4
T008162,Bread,2
T008162,Tomatoes,3
T008162,Flour,4
T008162,Eggs,2
T008162,Chicken,4
T008162,Butter,1
T008162,Cheese,2
T008163,Bread,4
T008163,Orange Juice,2
T008163,Milk,1
T008163,Flour,3
T008163,Apples,1
T008163,Bananas,1
T008164,Butter,4
T008165,Butter,2
T008165,Milk,1
T008165,Eggs,3
T008165,Bread,4
T008166,Rice,3
T008166,Onions,2
T008166,Pasta,4
T008166,Orange Juice,1
T008166,Flour,3
T008166,Apples,1
T008166,Yogurt,4
T008166,Tomatoes,1
T008167,Rice,2
T008167,Bread,3
T008167,Pasta,3
T008167,Milk,3
T008167,Tomatoes,2
T008167,Butter,1
T008167,Eggs,1
T008168,Cheese,1
T008169,Orange Juice,4
T008169,Flour,3
T008169,Apples,3
T008169,Chicken,2
T008169,Sugar,1
T008170,Rice,2
T008170,Milk,4
T008170,Chicken,3
T008170,Butter,2
T008170,Beef,1
T008170,Eggs,2
T008171,Rice,2
T008171,Bread,3
T008171,Orange Juice,2
T008171,Milk,1
T008171,Butter,3
T008171,Eggs,3
T008171,Cheese,4
T008172,Rice,2
T008172,Bread,4
T008172,Orange Juice,3
T008172,Milk,2
T008172,Chicken,4
T008172,Butter,1
T008173,Bread,3
T008173,Onions,1
T008173,Milk,2
T008173,Tomatoes,2
T008173,Tea,4
T008173,Eggs,3
T008174,Coffee,3
T008174,Pasta,3
T008174,Milk,4
T008174,Onions,4
T008174,Tomatoes,4
T008174,Yogurt,2
T008174,Chicken,2
T008174,Eggs,3
T008175,Bread,3
T008175,Onions,1
T008175,Orange Juice,2
T008175,Butter,4
T008175,Flour,4
T008175,Eggs,2
T008175,Bananas,1
T008175,Cheese,3
T008176,Bread,2
T008176,Onions,2
T008176,Butter,1
T008176,Bananas,4
T008176,Beef,3
T008176,Tea,2
T008176,Eggs,3
T008177,Orange Juice,4
T008177,Pasta,2
T008177,Apples,3
T008177,Bananas,1
T008177,Beef,2
T008177,Tea,3
T008178,Coffee,1
T008178,Yogurt,2
T008178,Sugar,3
T008179,Rice,1
T008179,Coffee,1
T008179,Milk,4
T008179,Butter,2
T008179,Sugar,2
T008180,Sugar,4
T008180,Chicken,3
T008181,Onions,4
T008181,Coffee,2
T008181,Milk,3
T008181,Butter,2
T008181,Tea,1
T008181,Sugar,4
T008182,Onions,4
T008182,Orange Juice,3
T008182,Flour,4
T008182,Apples,1
T008182,Chicken,1
T008182,Tea,1
T008182,Cheese,3
T008183,Onions,3
T008183,Orange Juice,1
T008183,Yogurt,4
T008183,Cheese,4
T008184,Rice,3
T008184,Flour,3
T008184,Bananas,3
T008184,Beef,4
T008184,Eggs,1
T008184,Cheese,2
T008185,Tea,4
T008185,Tomatoes,3
T008186,Bananas,4
T008186,Flour,2
T008186,Chicken,3
T008186,Butter,1
T008186,Tea,4
T008186,Sugar,4
T008187,Butter,4
T008187,Rice,3
T008187,Sugar,4
T008187,Bread,1
T008188,Butter,2
T008188,Sugar,1
T008188,Bread,2
T008189,Rice,4
T008189,Bread,2
T008189,Onions,1
T008189,Milk,4
T008189,Butter,1
T008189,Eggs,4
T008190,Butter,4
T008191,Bread,4
T008191,Butter,1
T008191,Pasta,4
T008191,Milk,3
T008191,Onions,1
T008191,Tomatoes,4
T008191,Bananas,3
T008191,Tea,4
T008191,Eggs,1
T008192,Butter,3
T008192,Milk,2
T008193,Bread,4
T008193,Onions,1
T008193,Pasta,4
T008193,Milk,2
T008193,Tomatoes,2
T008193,Butter,3
T008193,Sugar,2
T008194,Rice,3
T008194,Bread,4
T008194,Coffee,4
T008194,Eggs,4
T008194,Chicken,2
T008194,Beef,1
T008194,Cheese,1
T008194,Sugar,2
T008195,Butter,1
T008196,Onions,2
T008196,Pasta,3
T008196,Milk,1
T008196,Tomatoes,4
T008196,Apples,4
T008196,Chicken,4
T008196,Eggs,3
T008196,Sugar,1
T008197,Orange Juice,4
T008197,Flour,4
T008197,Chicken,4
T008197,Bananas,4
T008197,Cheese,1
T008197,Sugar,4
T008198,Chicken,4
T008199,Onions,2
T008199,Apples,1
T008199,Yogurt,2
T008199,Chicken,4
T008199,Butter,1
T008200,Butter,3
T008200,Beef,4
T008200,Rice,4
T008200,Tomatoes,3
T008201,Rice,3
T008201,Bread,2
T008201,Butter,4
T008201,Cheese,2
T008201,Sugar,3
T008202,Bread,2
T008202,Orange Juice,1
T008202,Milk,2
T008202,Tomatoes,1
T008202,Butter,1
T008203,Cheese,3
T008204,Onions,1
T008204,Eggs,1
T008204,Flour,3
T008205,Bread,3
T008205,Orange Juice,4
T008205,Milk,1
T008205,Cheese,3
T008205,Sugar,3
T008206,Coffee,4
T008206,Pasta,2
T008206,Orange Juice,4
T008206,Tomatoes,2
T008206,Yogurt,1
T008206,Cheese,2
T008206,Sugar,2
T008207,Coffee,1
T008207,Orange Juice,2
T008207,Pasta,2
T008207,Onions,3
T008207,Tomatoes,4
T008207,Yogurt,1
T008207,Sugar,1
T008208,Milk,1
T008208,Bananas,2
T008208,Butter,3
T008208,Eggs,3
T008208,Sugar,4
T008209,Bread,4
T008209,Coffee,3
T008209,Milk,1
T008209,Tomatoes,3
T008209,Flour,3
T008209,Chicken,1
T008209,Butter,3
T008209,Beef,1
T008209,Eggs,2
T008210,Bread,4
T008210,Orange Juice,4
T008210,Milk,1
T008210,Butter,1
T008210,Beef,4
T008210,Eggs,1
T008211,Yogurt,2
T008211,Pasta,4
T008211,Onions,2
T008211,Chicken,3
T008212,Bananas,4
T008212,Rice,1
T008213,Flour,1
T008213,Tomatoes,1
T008213,Beef,3
T008213,Eggs,4
T008213,Sugar,2
T008214,Flour,1
T008215,Onions,4
T008215,Beef,4
T008215,Tea,3
T008216,Bananas,2
T008216,Cheese,1
T008216,Sugar,2
T008216,Tomatoes,1
T008217,Tea,1
T008218,Coffee,3
T008218,Orange Juice,2
T008218,Pasta,3
T008218,Onions,4
T008218,Apples,4
T008218,Chicken,2
T008218,Sugar,2
T008219,Orange Juice,3
T008219,Rice,3
T008219,Tomatoes,4
T008220,Bananas,2
T008221,Apples,2
T008221,Beef,2
T008221,Cheese,1
T008221,Onions,3
T008222,Coffee,2
T008222,Milk,4
T008222,Rice,4
T008222,Sugar,4
T008223,Bread,4
T008223,Onions,3
T008223,Flour,3
T008223,Apples,1
T008223,Eggs,3
T008223,Butter,3
T008223,Cheese,3
T008224,Sugar,4
T008225,Rice,4
T008225,Onions,2
T008225,Pasta,1
T008225,Milk,3
T008225,Butter,4
T008225,Tomatoes,4
T008225,Bananas,4
T008225,Beef,3
T008225,Tea,4
T008225,Eggs,3
T008226,Butter,2
T008226,Milk,3
T008226,Tea,2
T008226,Eggs,1
T008227,Coffee,4
T008227,Sugar,2
T008227,Cheese,1
T008227,Rice,4
T008228,Butter,4
T008229,Coffee,4
T008229,Butter,1
T008229,Cheese,3
T008229,Sugar,3
T008230,Coffee,1
T008230,Pasta,1
T008230,Sugar,2
T008230,Onions,2
T008231,Bread,4
T008231,Onions,2
T008231,Orange Juice,3
T008231,Milk,3
T008231,Flour,4
T008231,Chicken,3
T008231,Butter,2
T008231,Beef,4
T008231,Tea,3
T008232,Bread,1
T008232,Coffee,1
T008232,Pasta,3
T008232,Milk,2
T008232,Onions,2
T008232,Tomatoes,4
T008232,Apples,3
T008232,Butter,4
T008232,Eggs,3
T008232,Sugar,3
T008233,Flour,4
T008234,Milk,3
T008234,Eggs,4
T008234,Bread,3
T008235,Rice,4
T008235,Bread,4
T008235,Butter,3
T008235,Milk,1
T008235,Yogurt,1
T008235,Apples,2
T008235,Eggs,3
T008235,Bananas,3
T008235,Cheese,4
T008236,Coffee,1
T008236,Onions,1
T008236,Milk,3
T008236,Tomatoes,2
T008236,Flour,3
T008236,Bananas,2
T008236,Sugar,3
T008237,Bread,1
T008237,Onions,3
T008237,Pasta,3
T008237,Bananas,2
T008237,Chicken,2
T008237,Butter,2
T008237,Eggs,3
T008238,Onions,2
T008238,Pasta,4
T008238,Orange Juice,1
T008238,Flour,4
T008238,Yogurt,3
T008238,Tomatoes,4
T008238,Sugar,4
T008239,Rice,2
T008239,Bread,4
T008239,Yogurt,4
T008239,Apples,3
T008239,Eggs,3
T008239,Butter,1
T008239,Cheese,4
T008240,Rice,3
T008241,Butter,3
T008241,Sugar,4
T008242,Yogurt,3
T008242,Tea,1
T008243,Orange Juice,2
T008243,Yogurt,1
T008243,Chicken,4
T008243,Bananas,4
T008243,Sugar,1
T008244,Coffee,4
T008244,Pasta,2
T008244,Milk,1
T008244,Onions,2
T008244,Butter,2
T008244,Tea,2
T008244,Cheese,1
T008244,Sugar,1
T008245,Chicken,3
T008246,Rice,2
T008246,Bread,2
T008246,Onions,1
T008246,Milk,2
T008246,Flour,1
T008246,Butter,4
T008246,Tea,3
T008246,Cheese,3
T008247,Beef,3
T008248,Rice,1
T008248,Coffee,3
T008248,Flour,4
T008248,Chicken,2
T008248,Bananas,1
T008248,Eggs,2
T008248,Cheese,4
T008249,Orange Juice,4
T008249,Flour,4
T008249,Tomatoes,1
T008249,Bananas,2
T008249,Tea,4
T008249,Cheese,2
T008250,Coffee,2
T008250,Milk,3
T008250,Bananas,4
T008250,Apples,4
T008250,Butter,1
T008250,Beef,1
T008250,Tea,3
T008250,Sugar,3
T008251,Beef,3
T008251,Chicken,2
T008251,Tea,4
T008251,Bread,4
T008252,Onions,1
T008252,Orange Juice,2
T008252,Tomatoes,3
T008252,Yogurt,2
T008252,Tea,3
T008252,Eggs,2
T008252,Cheese,4
T008253,Onions,2
T008253,Pasta,2
T008253,Tomatoes,4
T008253,Chicken,1
T008253,Bananas,3
T008253,Beef,1
T008253,Eggs,4
T008254,Bread,4
T008254,Bananas,1
T008254,Beef,3
T008254,Eggs,1
T008254,Cheese,1
T008255,Apples,4
T008255,Pasta,4
T008255,Tomatoes,3
T008256,Onions,2
T008256,Orange Juice,3
T008256,Milk,1
T008256,Flour,3
T008257,Butter,2
T008257,Chicken,1
T008258,Butter,4
T008258,Rice,4
T008258,Sugar,4
T008258,Bread,2
T008259,Orange Juice,1
T008259,Tomatoes,4
T008259,Eggs,4
T008259,Cheese,3
T008260,Onions,2
T008260,Flour,4
T008260,Apples,3
T008260,Tomatoes,1
T008260,Cheese,4
T008261,Onions,1
T008261,Pasta,3
T008261,Orange Juice,1
T008261,Tomatoes,4
T008261,Yogurt,2
T008261,Apples,1
T008261,Bananas,4
T008261,Beef,4
T008261,Cheese,4
T008262,Pasta,1
T008263,Bread,4
T008263,Butter,1
T008263,Milk,4
T008263,Tomatoes,4
T008263,Bananas,1
T008263,Tea,3
T008263,Sugar,3
T008264,Sugar,2
T008265,Rice,3
T008265,Onions,3
T008265,Pasta,4
T008265,Yogurt,2
T008265,Apples,4
T008265,Cheese,4
T008265,Sugar,4
T008266,Coffee,2
T008266,Milk,1
T008266,Flour,2
T008266,Apples,4
T008266,Yogurt,4
T008266,Chicken,4
T008266,Bananas,4
T008266,Cheese,3
T008267,Flour,4
T008268,Tea,1
T008268,Eggs,1
T008268,Flour,2
T008269,Yogurt,1
T008269,Tea,1
T008269,Rice,4
T008270,Butter,4
T008270,Tomatoes,3
T008271,Bread,1
T008271,Orange Juice,1
T008271,Flour,1
T008271,Apples,2
T008271,Butter,4
T008271,Beef,4
T008271,Eggs,2
T008272,Onions,4
T008272,Pasta,4
T008272,Tomatoes,2
T008272,Apples,2
T008272,Yogurt,1
T008272,Tea,1
T008272,Eggs,2
T008273,Bread,1
T008273,Onions,2
T008273,Milk,1
T008273,Butter,2
T008273,Beef,4
T008273,Eggs,3
T008273,Sugar,2
T008274,Rice,3
T008274,Bread,1
T008274,Onions,1
T008274,Milk,4
T008274,Tomatoes,1
T008274,Chicken,2
T008274,Butter,3
T008274,Eggs,3
T008275,Bread,4
T008275,Onions,3
T008275,Orange Juice,3
T008275,Yogurt,4
T008275,Butter,4
T008275,Beef,1
T008275,Tea,4
T008275,Eggs,3
T008275,Sugar,4
T008276,Bread,2
T008276,Orange Juice,1
T008276,Milk,3
T008276,Eggs,2
T008276,Chicken,4
T008276,Butter,2
T008276,Beef,3
T008276,Tea,2
T008276,Cheese,1
T008277,Bread,3
T008277,Coffee,4
T008277,Butter,3
T008277,Milk,1
T008277,Tomatoes,4
T008277,Apples,1
T008277,Bananas,2
T008277,Sugar,1
T008278,Orange Juice,1
T008278,Tomatoes,1
T008278,Flour,1
T008278,Chicken,4
T008278,Eggs,3
T008279,Bread,1
T008280,Butter,1
T008280,Cheese,4
T008280,Eggs,4
T008280,Chicken,1
T008281,Coffee,2
T008281,Orange Juice,2
T008281,Yogurt,1
T008281,Butter,4
T008281,Tea,3
T008281,Eggs,2
T008281,Sugar,4
T008282,Bread,3
T008282,Orange Juice,1
T008282,Milk,3
T008282,Apples,1
T008282,Chicken,3
T008282,Bananas,3
T008283,Yogurt,4
T008283,Orange Juice,1
T008283,Milk,3
T008283,Butter,4
T008284,Onions,2
T008285,Bananas,1
T008285,Eggs,3
T008285,Tomatoes,1
T008285,Orange Juice,4
T008286,Coffee,4
T008286,Milk,4
T008286,Cheese,3
T008286,Chicken,4
T008287,Bread,2
T008287,Yogurt,1
T008287,Eggs,4
T008287,Butter,1
T008287,Beef,3
T008287,Cheese,2
T008288,Flour,2
T008289,Apples,2
T008289,Butter,3
T008290,Onions,4
T008290,Pasta,2
T008290,Tomatoes,2
T008290,Eggs,1
T008290,Cheese,2
T008291,Tomatoes,3
T008292,Onions,3
T008293,Bread,3
T008293,Coffee,2
T008293,Milk,4
T008293,Yogurt,3
T008293,Butter,3
T008293,Eggs,1
T008293,Sugar,3
T008294,Yogurt,4
T008294,Orange Juice,1
T008294,Butter,1
T008294,Bread,4
T008295,Rice,4
T008295,Bread,1
T008295,Milk,4
T008295,Chicken,2
T008295,Eggs,4
T008295,Sugar,3
T008296,Onions,3
T008296,Pasta,4
T008296,Cheese,4
T008296,Tomatoes,3
T008297,Onions,1
T008297,Pasta,3
T008297,Tea,1
T008297,Tomatoes,4
T008298,Apples,1
T008298,Bananas,2
T008299,Orange Juice,2
T008299,Eggs,1
T008300,Onions,2
T008300,Tomatoes,3
T008300,Beef,4
T008300,Tea,4
T008300,Cheese,3
T008300,Sugar,4
T008301,Beef,4
T008302,Pasta,2
T008303,Bananas,2
T008303,Eggs,3
T008303,Rice,2
T008303,Tomatoes,2
T008304,Butter,2
T008304,Pasta,1
T008304,Tomatoes,1
T008305,Rice,3
T008305,Bread,1
T008305,Onions,1
T008305,Butter,3
T008305,Milk,4
T008305,Bananas,4
T008305,Cheese,1
T008306,Bread,2
T008306,Butter,4
T008306,Pasta,2
T008306,Milk,1
T008306,Tomatoes,1
T008306,Bananas,2
T008306,Beef,4
T008306,Tea,4
T008306,Eggs,4
T008307,Bread,3
T008307,Onions,2
T008307,Pasta,2
T008307,Milk,3
T008307,Tomatoes,2
T008307,Yogurt,3
T008307,Eggs,3
T008307,Chicken,3
T008307,Butter,4
T008307,Cheese,2
T008308,Rice,3
T008308,Bread,1
T008308,Coffee,3
T008308,Milk,2
T008308,Flour,3
T008308,Butter,1
T008308,Eggs,1
T008309,Onions,3
T008309,Pasta,4
T008309,Yogurt,1
T008309,Butter,4
T008309,Tea,3
T008310,Onions,3
T008310,Pasta,2
T008310,Flour,2
T008310,Butter,4
T008310,Tea,2
T008311,Pasta,4
T008311,Cheese,1
T008311,Flour,1
T008312,Yogurt,4
T008312,Flour,3
T008313,Butter,2
T008313,Pasta,2
T008313,Tea,2
T008313,Onions,1
T008314,Coffee,1
T008314,Butter,3
T008314,Tomatoes,3
T008314,Apples,2
T008314,Yogurt,3
T008314,Bananas,2
T008314,Beef,2
T008314,Sugar,1
T008315,Bread,4
T008315,Onions,2
T008315,Orange Juice,4
T008315,Milk,1
T008315,Pasta,1
T008315,Butter,2
T008316,Tomatoes,4
T008317,Coffee,4
T008317,Milk,3
T008317,Tomatoes,3
T008317,Bananas,4
T008317,Beef,3
T008317,Eggs,1
T008317,Sugar,1
T008318,Onions,2
T008318,Rice,1
T008318,Sugar,4
T008319,Cheese,3
T008319,Bread,4
T008320,Tea,3
T008321,Bread,4
T008321,Coffee,3
T008321,Milk,4
T008321,Flour,2
T008321,Butter,4
T008321,Beef,3
T008321,Tea,1
T008321,Eggs,4
T008322,Onions,2
T008322,Pasta,4
T008322,Orange Juice,3
T008323,Onions,4
T008324,Rice,3
T008324,Bread,2
T008324,Butter,1
T008324,Orange Juice,1
T008324,Milk,4
T008324,Eggs,1
T008324,Bananas,4
T008324,Cheese,4
T008325,Onions,1
T008325,Coffee,1
T008325,Orange Juice,2
T008325,Tomatoes,1
T008325,Bananas,4
T008326,Tomatoes,4
T008327,Milk,2
T008327,Apples,3
T008327,Butter,1
T008327,Eggs,2
T008327,Cheese,2
T008328,Coffee,2
T008328,Eggs,1
T008328,Sugar,3
T008329,Pasta,4
T008329,Flour,3
T008329,Yogurt,3
T008329,Tomatoes,2
T008329,Tea,1
T008329,Eggs,3
T008329,Sugar,2
T008330,Beef,3
T008330,Chicken,3
T008331,Coffee,2
T008331,Cheese,1
T008331,Sugar,3
T008332,Rice,2
T008332,Bread,2
T008332,Butter,2
T008332,Pasta,3
T008332,Onions,3
T008332,Tomatoes,4
T008332,Chicken,4
T008332,Bananas,2
T008333,Onions,3
T008333,Tomatoes,2
T008333,Butter,1
T008333,Eggs,2
T008333,Sugar,3
T008334,Eggs,4
T008334,Sugar,4
T008334,Flour,1
T008335,Bread,1
T008335,Onions,3
T008335,Pasta,1
T008335,Flour,2
T008335,Tomatoes,3
T008335,Butter,3
T008335,Beef,4
T008335,Eggs,2
T008336,Bananas,2
T008336,Flour,4
T008337,Butter,3
T008337,Tea,2
T008338,Tea,2
T008338,Tomatoes,3
T008339,Coffee,2
T008339,Milk,2
T008339,Apples,4
T008339,Chicken,4
T008339,Beef,1
T008339,Eggs,4
T008339,Sugar,1
T008340,Bread,2
T008340,Onions,1
T008340,Butter,3
T008340,Apples,3
T008340,Bananas,3
T008340,Eggs,4
T008341,Rice,1
T008341,Bread,1
T008341,Butter,2
T008341,Milk,2
T008341,Tomatoes,1
T008341,Bananas,3
T008341,Beef,3
T008341,Tea,4
T008341,Eggs,2
T008342,Rice,2
T008342,Bread,2
T008342,Milk,4
T008342,Butter,3
T008342,Eggs,2
T008342,Sugar,2
T008343,Rice,3
T008343,Bread,1
T008343,Tomatoes,2
T008343,Yogurt,2
T008343,Butter,3
T008344,Rice,2
T008344,Onions,1
T008344,Orange Juice,1
T008344,Apples,3
T008344,Chicken,2
T008344,Cheese,2
T008345,Butter,2
T008345,Orange Juice,1
T008345,Cheese,2
T008345,Chicken,4
T008346,Butter,1
T008346,Chicken,3
T008346,Eggs,3
T008346,Bread,2
T008347,Orange Juice,2
T008347,Eggs,3
T008347,Rice,2
T008348,Onions,3
T008348,Coffee,3
T008348,Milk,3
T008348,Bananas,2
T008348,Tea,3
T008348,Sugar,1
T008349,Beef,3
T008349,Sugar,4
T008350,Yogurt,4
T008350,Onions,1
T008350,Cheese,1
T008350,Flour,2
T008351,Tea,1
T008352,Coffee,4
T008352,Butter,4
T008352,Orange Juice,2
T008352,Milk,1
T008352,Flour,3
T008352,Bananas,3
T008353,Butter,1
T008353,Cheese,3
T008353,Rice,1
T008354,Rice,2
T008354,Onions,1
T008354,Pasta,4
T008354,Apples,3
T008354,Yogurt,1
T008355,Butter,1
T008355,Sugar,2
T008356,Rice,2
T008356,Tomatoes,2
T008357,Onions,1
T008357,Pasta,4
T008357,Tomatoes,3
T008358,Bread,3
T008358,Onions,1
T008358,Milk,3
T008358,Tomatoes,1
T008358,Yogurt,1
T008358,Butter,3
T008358,Tea,1
T008358,Eggs,2
T008359,Bread,1
T008359,Pasta,1
T008359,Milk,1
T008359,Flour,3
T008359,Tomatoes,3
T008359,Butter,2
T008359,Eggs,1
T008359,Cheese,2
T008360,Bread,3
T008360,Onions,4
T008360,Yogurt,4
T008360,Apples,2
T008360,Chicken,1
T008360,Butter,3
T008360,Eggs,1
T008361,Bread,4
T008361,Onions,2
T008361,Orange Juice,1
T008361,Pasta,1
T008361,Flour,2
T008361,Tomatoes,3
T008361,Butter,3
T008361,Eggs,3
T008361,Cheese,1
T008362,Rice,4
T008362,Coffee,1
T008362,Pasta,4
T008362,Onions,3
T008362,Milk,4
T008362,Bananas,4
T008363,Bread,1
T008363,Onions,2
T008363,Milk,4
T008363,Flour,4
T008363,Chicken,3
T008363,Butter,3
T008363,Tea,1
T008363,Cheese,3
T008364,Rice,3
T008364,Orange Juice,3
T008364,Tomatoes,1
T008364,Chicken,2
T008364,Bananas,2
T008364,Beef,3
T008364,Cheese,3
T008365,Bread,1
T008365,Onions,1
T008365,Pasta,3
T008365,Milk,1
T008365,Tomatoes,3
T008365,Butter,4
T008365,Beef,1
T008365,Eggs,4
T008366,Coffee,2
T008366,Milk,4
T008366,Rice,1
T008366,Sugar,1
T008367,Coffee,1
T008367,Milk,3
T008368,Tomatoes,4
T008368,Yogurt,4
T008368,Bananas,1
T008368,Beef,2
T008368,Eggs,4
T008369,Bread,3
T008369,Orange Juice,3
T008369,Milk,4
T008369,Tomatoes,4
T008369,Yogurt,4
T008369,Butter,4
T008369,Sugar,3
T008370,Yogurt,4
T008370,Butter,1
T008371,Milk,3
T008371,Bread,2
T008372,Yogurt,4
T008372,Butter,3
T008372,Pasta,3
T008372,Onions,3
T008373,Bread,1
T008373,Butter,2
T008373,Bananas,1
T008373,Tea,3
T008373,Eggs,4
T008373,Sugar,3
T008374,Bread,3
T008374,Onions,4
T008374,Orange Juice,3
T008374,Milk,2
T008374,Tomatoes,4
T008374,Beef,3
T008374,Eggs,4
T008374,Cheese,2
T008375,Rice,4
T008375,Bread,2
T008375,Milk,1
T008375,Yogurt,1
T008375,Butter,3
T008375,Beef,3
T008375,Eggs,1
T008376,Tea,4
T008377,Bread,1
T008377,Tomatoes,3
T008377,Apples,3
T008377,Yogurt,4
T008377,Chicken,2
T008377,Butter,1
T008377,Beef,2
T008377,Eggs,3
T008378,Butter,1
T008378,Milk,4
T008378,Eggs,2
T008379,Bread,2
T008379,Coffee,4
T008379,Orange Juice,3
T008379,Milk,4
T008379,Bananas,4
T008379,Tea,2
T008379,Eggs,3
T008379,Sugar,4
T008380,Onions,4
T008380,Milk,2
T008380,Coffee,2
T008380,Cheese,1
T008381,Butter,1
T008381,Bread,3
T008381,Milk,4
T008381,Tomatoes,1
T008382,Bananas,3
T008382,Beef,3
T008383,Butter,1
T008383,Milk,4
T008383,Eggs,4
T008383,Bread,2
T008384,Bread,3
T008384,Orange Juice,2
T008384,Yogurt,1
T008384,Chicken,4
T008384,Butter,1
T008384,Sugar,1
T008385,Bread,1
T008385,Onions,1
T008385,Pasta,1
T008385,Flour,4
T008385,Apples,2
T008385,Tomatoes,1
T008385,Eggs,1
T008385,Chicken,2
T008385,Butter,1
T008385,Cheese,2
T008386,Bread,1
T008386,Orange Juice,1
T008386,Bananas,1
T008386,Butter,3
T008386,Beef,3
T008386,Eggs,3
T008387,Bread,4
T008387,Coffee,3
T008387,Orange Juice,3
T008387,Milk,2
T008387,Apples,1
T008387,Butter,1
T008387,Sugar,3
T008388,Bread,4
T008388,Butter,4
T008388,Milk,1
T008388,Flour,1
T008388,Chicken,1
T008388,Bananas,1
T008389,Tea,3
T008389,Rice,4
T008389,Flour,2
T008390,Rice,2
T008390,Pasta,2
T008390,Tomatoes,2
T008390,Eggs,1
T008390,Beef,4
T008390,Cheese,1
T008391,Chicken,1
T008391,Flour,4
T008392,Onions,3
T008393,Coffee,4
T008393,Orange Juice,4
T008393,Pasta,4
T008393,Milk,3
T008393,Flour,1
T008393,Tomatoes,3
T008393,Chicken,3
T008393,Sugar,1
T008394,Beef,4
T008394,Eggs,1
T008394,Flour,4
T008395,Bread,3
T008395,Onions,4
T008395,Orange Juice,2
T008395,Pasta,4
T008395,Flour,1
T008395,Tomatoes,1
T008395,Butter,3
T008395,Eggs,3
T008395,Sugar,2
T008396,Butter,3
T008396,Orange Juice,2
T008396,Tea,1
T008396,Tomatoes,2
T008397,Rice,4
T008397,Onions,2
T008397,Pasta,1
T008397,Orange Juice,2
T008397,Tomatoes,3
T008397,Bananas,3
T008397,Eggs,4
T008397,Sugar,2
T008398,Coffee,2
T008398,Bananas,1
T008399,Cheese,3
T008399,Rice,4
T008399,Chicken,3
T008400,Eggs,4
T008400,Bread,2
T008401,Apples,4
T008401,Bread,3
T008402,Onions,1
T008402,Pasta,3
T008402,Beef,4
T008403,Rice,3
T008403,Coffee,4
T008403,Orange Juice,3
T008403,Milk,1
T008403,Sugar,1
T008404,Coffee,2
T008404,Tomatoes,2
T008404,Chicken,2
T008404,Butter,4
T008404,Sugar,3
T008405,Tea,4
T008406,Coffee,4
T008406,Milk,3
T008406,Bananas,3
T008406,Tomatoes,2
T008406,Butter,4
T008406,Eggs,3
T008406,Sugar,2
T008407,Rice,4
T008407,Onions,1
T008407,Eggs,4
T008407,Sugar,1
T008407,Cheese,4
T008408,Coffee,2
T008408,Sugar,1
T008409,Yogurt,2
T008409,Pasta,3
T008409,Onions,1
T008409,Tomatoes,3
T008410,Orange Juice,3
T008410,Milk,1
T008410,Eggs,1
T008410,Tomatoes,2
T008411,Butter,3
T008411,Bread,1
T008411,Chicken,3
T008412,Butter,3
T008412,Milk,2
T008413,Bread,1
T008413,Orange Juice,1
T008413,Pasta,3
T008413,Tomatoes,1
T008413,Yogurt,2
T008413,Beef,1
T008414,Onions,3
T008414,Yogurt,2
T008414,Beef,1
T008414,Tea,1
T008414,Sugar,3
T008415,Apples,4
T008415,Pasta,2
T008415,Milk,3
T008415,Eggs,1
T008416,Bread,3
T008416,Pasta,1
T008416,Tomatoes,3
T008416,Apples,2
T008416,Butter,1
T008416,Tea,2
T008416,Eggs,2
T008417,Yogurt,1
T008417,Rice,3
T008417,Sugar,3
T008417,Chicken,1
T008418,Yogurt,3
T008418,Butter,1
T008418,Apples,3
T008418,Bread,4
T008419,Rice,3
T008419,Bread,2
T008419,Coffee,4
T008419,Milk,1
T008419,Butter,2
T008419,Tea,1
T008419,Cheese,3
T008419,Sugar,2
T008420,Bread,4
T008420,Coffee,2
T008420,Milk,3
T008420,Apples,1
T008420,Eggs,1
T008420,Chicken,4
T008420,Butter,4
T008420,Cheese,2
T008421,Bread,2
T008421,Butter,4
T008421,Pasta,4
T008421,Flour,3
T008421,Eggs,3
T008421,Bananas,1
T008421,Cheese,2
T008422,Milk,4
T008422,Bread,4
T008423,Onions,2
T008423,Flour,2
T008423,Tomatoes,3
T008423,Apples,1
T008423,Chicken,2
T008423,Eggs,1
T008424,Onions,2
T008424,Pasta,2
T008424,Flour,4
T008425,Orange Juice,2
T008425,Apples,4
T008425,Chicken,1
T008425,Tea,1
T008425,Eggs,3
T008426,Rice,4
T008426,Orange Juice,2
T008426,Bananas,2
T008426,Apples,3
T008426,Chicken,2
T008426,Butter,3
T008426,Eggs,1
T008427,Tea,3
T008427,Tomatoes,3
T008427,Eggs,2
T008427,Chicken,3
T008428,Bread,2
T008428,Butter,2
T008428,Milk,4
T008428,Tomatoes,2
T008428,Bananas,3
T008428,Tea,3
T008428,Eggs,4
T008429,Bread,3
T008429,Coffee,3
T008429,Milk,3
T008429,Butter,1
T008429,Beef,2
T008429,Eggs,3
T008429,Sugar,4
T008430,Apples,3
T008430,Beef,1
